index,split,dialect_region,speaker_id,filename,path_from_data_dir,path_from_data_dir_windows
5135.0,test,DR5,FGMD0,SA1.PHN,TEST/DR5/FGMD0/SA1.PHN,TEST\\DR5\\FGMD0\\SA1.PHN
5138.0,test,DR5,FGMD0,SX413.PHN,TEST/DR5/FGMD0/SX413.PHN,TEST\\DR5\\FGMD0\\SX413.PHN
5140.0,test,DR5,FGMD0,SI2107.PHN,TEST/DR5/FGMD0/SI2107.PHN,TEST\\DR5\\FGMD0\\SI2107.PHN
5147.0,test,DR5,FGMD0,SI683.PHN,TEST/DR5/FGMD0/SI683.PHN,TEST\\DR5\\FGMD0\\SI683.PHN
5155.0,test,DR5,MSFH1,SI1270.PHN,TEST/DR5/MSFH1/SI1270.PHN,TEST\\DR5\\MSFH1\\SI1270.PHN
5164.0,test,DR5,MSFH1,SX280.PHN,TEST/DR5/MSFH1/SX280.PHN,TEST\\DR5\\MSFH1\\SX280.PHN
5169.0,test,DR5,MSFH1,SX190.PHN,TEST/DR5/MSFH1/SX190.PHN,TEST\\DR5\\MSFH1\\SX190.PHN
5178.0,test,DR5,MSFH1,SX370.PHN,TEST/DR5/MSFH1/SX370.PHN,TEST\\DR5\\MSFH1\\SX370.PHN
5180.0,test,DR5,MSFH1,SA2.PHN,TEST/DR5/MSFH1/SA2.PHN,TEST\\DR5\\MSFH1\\SA2.PHN
5185.0,test,DR5,MSFH1,SA1.PHN,TEST/DR5/MSFH1/SA1.PHN,TEST\\DR5\\MSFH1\\SA1.PHN
5189.0,test,DR5,MSFH1,SX10.PHN,TEST/DR5/MSFH1/SX10.PHN,TEST\\DR5\\MSFH1\\SX10.PHN
5195.0,test,DR5,MSFH1,SI640.PHN,TEST/DR5/MSFH1/SI640.PHN,TEST\\DR5\\MSFH1\\SI640.PHN
5199.0,test,DR5,MSFH1,SX100.PHN,TEST/DR5/MSFH1/SX100.PHN,TEST\\DR5\\MSFH1\\SX100.PHN
5200.0,test,DR5,MSFH1,SI1900.PHN,TEST/DR5/MSFH1/SI1900.PHN,TEST\\DR5\\MSFH1\\SI1900.PHN
5209.0,test,DR5,MDWA0,SX185.PHN,TEST/DR5/MDWA0/SX185.PHN,TEST\\DR5\\MDWA0\\SX185.PHN
5221.0,test,DR5,MDWA0,SX95.PHN,TEST/DR5/MDWA0/SX95.PHN,TEST\\DR5\\MDWA0\\SX95.PHN
5224.0,test,DR5,MDWA0,SX365.PHN,TEST/DR5/MDWA0/SX365.PHN,TEST\\DR5\\MDWA0\\SX365.PHN
5225.0,test,DR5,MDWA0,SI1146.PHN,TEST/DR5/MDWA0/SI1146.PHN,TEST\\DR5\\MDWA0\\SI1146.PHN
5229.0,test,DR5,MDWA0,SX5.PHN,TEST/DR5/MDWA0/SX5.PHN,TEST\\DR5\\MDWA0\\SX5.PHN
5232.0,test,DR5,MDWA0,SA2.PHN,TEST/DR5/MDWA0/SA2.PHN,TEST\\DR5\\MDWA0\\SA2.PHN
5236.0,test,DR5,MDWA0,SA1.PHN,TEST/DR5/MDWA0/SA1.PHN,TEST\\DR5\\MDWA0\\SA1.PHN
5240.0,test,DR5,MDWA0,SI519.PHN,TEST/DR5/MDWA0/SI519.PHN,TEST\\DR5\\MDWA0\\SI519.PHN
5245.0,test,DR5,MDWA0,SX275.PHN,TEST/DR5/MDWA0/SX275.PHN,TEST\\DR5\\MDWA0\\SX275.PHN
5250.0,test,DR5,MDWA0,SI1445.PHN,TEST/DR5/MDWA0/SI1445.PHN,TEST\\DR5\\MDWA0\\SI1445.PHN
5258.0,test,DR5,FJCS0,SX319.PHN,TEST/DR5/FJCS0/SX319.PHN,TEST\\DR5\\FJCS0\\SX319.PHN
5263.0,test,DR5,FJCS0,SI1833.PHN,TEST/DR5/FJCS0/SI1833.PHN,TEST\\DR5\\FJCS0\\SI1833.PHN
5264.0,test,DR5,FJCS0,SX409.PHN,TEST/DR5/FJCS0/SX409.PHN,TEST\\DR5\\FJCS0\\SX409.PHN
5280.0,test,DR5,FJCS0,SA2.PHN,TEST/DR5/FJCS0/SA2.PHN,TEST\\DR5\\FJCS0\\SA2.PHN
5282.0,test,DR5,FJCS0,SX49.PHN,TEST/DR5/FJCS0/SX49.PHN,TEST\\DR5\\FJCS0\\SX49.PHN
5285.0,test,DR5,FJCS0,SA1.PHN,TEST/DR5/FJCS0/SA1.PHN,TEST\\DR5\\FJCS0\\SA1.PHN
5288.0,test,DR5,FJCS0,SX229.PHN,TEST/DR5/FJCS0/SX229.PHN,TEST\\DR5\\FJCS0\\SX229.PHN
5293.0,test,DR5,FJCS0,SX139.PHN,TEST/DR5/FJCS0/SX139.PHN,TEST\\DR5\\FJCS0\\SX139.PHN
5294.0,test,DR5,FJCS0,SI1939.PHN,TEST/DR5/FJCS0/SI1939.PHN,TEST\\DR5\\FJCS0\\SI1939.PHN
5299.0,test,DR5,FJCS0,SI1309.PHN,TEST/DR5/FJCS0/SI1309.PHN,TEST\\DR5\\FJCS0\\SI1309.PHN
5301.0,test,DR5,MBPM0,SX137.PHN,TEST/DR5/MBPM0/SX137.PHN,TEST\\DR5\\MBPM0\\SX137.PHN
5305.0,test,DR5,MBPM0,SI1577.PHN,TEST/DR5/MBPM0/SI1577.PHN,TEST\\DR5\\MBPM0\\SI1577.PHN
5311.0,test,DR5,MBPM0,SX227.PHN,TEST/DR5/MBPM0/SX227.PHN,TEST\\DR5\\MBPM0\\SX227.PHN
5312.0,test,DR5,MBPM0,SX47.PHN,TEST/DR5/MBPM0/SX47.PHN,TEST\\DR5\\MBPM0\\SX47.PHN
5318.0,test,DR5,MBPM0,SI947.PHN,TEST/DR5/MBPM0/SI947.PHN,TEST\\DR5\\MBPM0\\SI947.PHN
5331.0,test,DR5,MBPM0,SA2.PHN,TEST/DR5/MBPM0/SA2.PHN,TEST\\DR5\\MBPM0\\SA2.PHN
5335.0,test,DR5,MBPM0,SI1584.PHN,TEST/DR5/MBPM0/SI1584.PHN,TEST\\DR5\\MBPM0\\SI1584.PHN
5336.0,test,DR5,MBPM0,SA1.PHN,TEST/DR5/MBPM0/SA1.PHN,TEST\\DR5\\MBPM0\\SA1.PHN
5338.0,test,DR5,MBPM0,SX407.PHN,TEST/DR5/MBPM0/SX407.PHN,TEST\\DR5\\MBPM0\\SX407.PHN
5347.0,test,DR5,MBPM0,SX317.PHN,TEST/DR5/MBPM0/SX317.PHN,TEST\\DR5\\MBPM0\\SX317.PHN
5363.0,test,DR5,MDWK0,SX280.PHN,TEST/DR5/MDWK0/SX280.PHN,TEST\\DR5\\MDWK0\\SX280.PHN
5368.0,test,DR5,MDWK0,SX190.PHN,TEST/DR5/MDWK0/SX190.PHN,TEST\\DR5\\MDWK0\\SX190.PHN
5377.0,test,DR5,MDWK0,SX370.PHN,TEST/DR5/MDWK0/SX370.PHN,TEST\\DR5\\MDWK0\\SX370.PHN
5380.0,test,DR5,MDWK0,SI1540.PHN,TEST/DR5/MDWK0/SI1540.PHN,TEST\\DR5\\MDWK0\\SI1540.PHN
5381.0,test,DR5,MDWK0,SA2.PHN,TEST/DR5/MDWK0/SA2.PHN,TEST\\DR5\\MDWK0\\SA2.PHN
5386.0,test,DR5,MDWK0,SA1.PHN,TEST/DR5/MDWK0/SA1.PHN,TEST\\DR5\\MDWK0\\SA1.PHN
5389.0,test,DR5,MDWK0,SX10.PHN,TEST/DR5/MDWK0/SX10.PHN,TEST\\DR5\\MDWK0\\SX10.PHN
5397.0,test,DR5,MDWK0,SI2170.PHN,TEST/DR5/MDWK0/SI2170.PHN,TEST\\DR5\\MDWK0\\SI2170.PHN
5398.0,test,DR5,MDWK0,SX100.PHN,TEST/DR5/MDWK0/SX100.PHN,TEST\\DR5\\MDWK0\\SX100.PHN
5400.0,test,DR5,MDWK0,SI910.PHN,TEST/DR5/MDWK0/SI910.PHN,TEST\\DR5\\MDWK0\\SI910.PHN
5406.0,test,DR5,MLIH0,SX283.PHN,TEST/DR5/MLIH0/SX283.PHN,TEST\\DR5\\MLIH0\\SX283.PHN
5414.0,test,DR5,MLIH0,SX193.PHN,TEST/DR5/MLIH0/SX193.PHN,TEST\\DR5\\MLIH0\\SX193.PHN
5427.0,test,DR5,MLIH0,SI1813.PHN,TEST/DR5/MLIH0/SI1813.PHN,TEST\\DR5\\MLIH0\\SI1813.PHN
5429.0,test,DR5,MLIH0,SI553.PHN,TEST/DR5/MLIH0/SI553.PHN,TEST\\DR5\\MLIH0\\SI553.PHN
5433.0,test,DR5,MLIH0,SX373.PHN,TEST/DR5/MLIH0/SX373.PHN,TEST\\DR5\\MLIH0\\SX373.PHN
5434.0,test,DR5,MLIH0,SA2.PHN,TEST/DR5/MLIH0/SA2.PHN,TEST\\DR5\\MLIH0\\SA2.PHN
5435.0,test,DR5,MLIH0,SI1183.PHN,TEST/DR5/MLIH0/SI1183.PHN,TEST\\DR5\\MLIH0\\SI1183.PHN
5439.0,test,DR5,MLIH0,SA1.PHN,TEST/DR5/MLIH0/SA1.PHN,TEST\\DR5\\MLIH0\\SA1.PHN
5441.0,test,DR5,MLIH0,SX13.PHN,TEST/DR5/MLIH0/SX13.PHN,TEST\\DR5\\MLIH0\\SX13.PHN
5448.0,test,DR5,MLIH0,SX103.PHN,TEST/DR5/MLIH0/SX103.PHN,TEST\\DR5\\MLIH0\\SX103.PHN
5456.0,test,DR5,FHEW0,SX133.PHN,TEST/DR5/FHEW0/SX133.PHN,TEST\\DR5\\FHEW0\\SX133.PHN
5457.0,test,DR5,FHEW0,SI2023.PHN,TEST/DR5/FHEW0/SI2023.PHN,TEST\\DR5\\FHEW0\\SI2023.PHN
5465.0,test,DR5,FHEW0,SI763.PHN,TEST/DR5/FHEW0/SI763.PHN,TEST\\DR5\\FHEW0\\SI763.PHN
5467.0,test,DR5,FHEW0,SX43.PHN,TEST/DR5/FHEW0/SX43.PHN,TEST\\DR5\\FHEW0\\SX43.PHN
5471.0,test,DR5,FHEW0,SX223.PHN,TEST/DR5/FHEW0/SX223.PHN,TEST\\DR5\\FHEW0\\SX223.PHN
5477.0,test,DR5,FHEW0,SX403.PHN,TEST/DR5/FHEW0/SX403.PHN,TEST\\DR5\\FHEW0\\SX403.PHN
5479.0,test,DR5,FHEW0,SA2.PHN,TEST/DR5/FHEW0/SA2.PHN,TEST\\DR5\\FHEW0\\SA2.PHN
5485.0,test,DR5,FHEW0,SA1.PHN,TEST/DR5/FHEW0/SA1.PHN,TEST\\DR5\\FHEW0\\SA1.PHN
5493.0,test,DR5,FHEW0,SI690.PHN,TEST/DR5/FHEW0/SI690.PHN,TEST\\DR5\\FHEW0\\SI690.PHN
5496.0,test,DR5,FHEW0,SX313.PHN,TEST/DR5/FHEW0/SX313.PHN,TEST\\DR5\\FHEW0\\SX313.PHN
5501.0,test,DR5,MRPP0,SX284.PHN,TEST/DR5/MRPP0/SX284.PHN,TEST\\DR5\\MRPP0\\SX284.PHN
5518.0,test,DR5,MRPP0,SX194.PHN,TEST/DR5/MRPP0/SX194.PHN,TEST\\DR5\\MRPP0\\SX194.PHN
5526.0,test,DR5,MRPP0,SI1184.PHN,TEST/DR5/MRPP0/SI1184.PHN,TEST\\DR5\\MRPP0\\SI1184.PHN
5528.0,test,DR5,MRPP0,SI554.PHN,TEST/DR5/MRPP0/SI554.PHN,TEST\\DR5\\MRPP0\\SI554.PHN
5529.0,test,DR5,MRPP0,SA2.PHN,TEST/DR5/MRPP0/SA2.PHN,TEST\\DR5\\MRPP0\\SA2.PHN
5531.0,test,DR5,MRPP0,SI1814.PHN,TEST/DR5/MRPP0/SI1814.PHN,TEST\\DR5\\MRPP0\\SI1814.PHN
5536.0,test,DR5,MRPP0,SA1.PHN,TEST/DR5/MRPP0/SA1.PHN,TEST\\DR5\\MRPP0\\SA1.PHN
5537.0,test,DR5,MRPP0,SX374.PHN,TEST/DR5/MRPP0/SX374.PHN,TEST\\DR5\\MRPP0\\SX374.PHN
5542.0,test,DR5,MRPP0,SX104.PHN,TEST/DR5/MRPP0/SX104.PHN,TEST\\DR5\\MRPP0\\SX104.PHN
5549.0,test,DR5,MRPP0,SX14.PHN,TEST/DR5/MRPP0/SX14.PHN,TEST\\DR5\\MRPP0\\SX14.PHN
5553.0,test,DR5,FUTB0,SX124.PHN,TEST/DR5/FUTB0/SX124.PHN,TEST\\DR5\\FUTB0\\SX124.PHN
5557.0,test,DR5,FUTB0,SX34.PHN,TEST/DR5/FUTB0/SX34.PHN,TEST\\DR5\\FUTB0\\SX34.PHN
5562.0,test,DR5,FUTB0,SI1204.PHN,TEST/DR5/FUTB0/SI1204.PHN,TEST\\DR5\\FUTB0\\SI1204.PHN
5563.0,test,DR5,FUTB0,SI1834.PHN,TEST/DR5/FUTB0/SI1834.PHN,TEST\\DR5\\FUTB0\\SI1834.PHN
5565.0,test,DR5,FUTB0,SX394.PHN,TEST/DR5/FUTB0/SX394.PHN,TEST\\DR5\\FUTB0\\SX394.PHN
5577.0,test,DR5,FUTB0,SA2.PHN,TEST/DR5/FUTB0/SA2.PHN,TEST\\DR5\\FUTB0\\SA2.PHN
5581.0,test,DR5,FUTB0,SX214.PHN,TEST/DR5/FUTB0/SX214.PHN,TEST\\DR5\\FUTB0\\SX214.PHN
5584.0,test,DR5,FUTB0,SA1.PHN,TEST/DR5/FUTB0/SA1.PHN,TEST\\DR5\\FUTB0\\SA1.PHN
5592.0,test,DR5,FUTB0,SI1330.PHN,TEST/DR5/FUTB0/SI1330.PHN,TEST\\DR5\\FUTB0\\SI1330.PHN
5595.0,test,DR5,FUTB0,SX304.PHN,TEST/DR5/FUTB0/SX304.PHN,TEST\\DR5\\FUTB0\\SX304.PHN
5601.0,test,DR7,MERS0,SX119.PHN,TEST/DR7/MERS0/SX119.PHN,TEST\\DR7\\MERS0\\SX119.PHN
5604.0,test,DR7,MERS0,SI1649.PHN,TEST/DR7/MERS0/SI1649.PHN,TEST\\DR7\\MERS0\\SI1649.PHN
5619.0,test,DR7,MERS0,SX209.PHN,TEST/DR7/MERS0/SX209.PHN,TEST\\DR7\\MERS0\\SX209.PHN
5625.0,test,DR7,MERS0,SI1019.PHN,TEST/DR7/MERS0/SI1019.PHN,TEST\\DR7\\MERS0\\SI1019.PHN
5628.0,test,DR7,MERS0,SA2.PHN,TEST/DR7/MERS0/SA2.PHN,TEST\\DR7\\MERS0\\SA2.PHN
5630.0,test,DR7,MERS0,SX389.PHN,TEST/DR7/MERS0/SX389.PHN,TEST\\DR7\\MERS0\\SX389.PHN
5634.0,test,DR7,MERS0,SA1.PHN,TEST/DR7/MERS0/SA1.PHN,TEST\\DR7\\MERS0\\SA1.PHN
5638.0,test,DR7,MERS0,SX299.PHN,TEST/DR7/MERS0/SX299.PHN,TEST\\DR7\\MERS0\\SX299.PHN
5646.0,test,DR7,MERS0,SX29.PHN,TEST/DR7/MERS0/SX29.PHN,TEST\\DR7\\MERS0\\SX29.PHN
5649.0,test,DR7,MERS0,SI497.PHN,TEST/DR7/MERS0/SI497.PHN,TEST\\DR7\\MERS0\\SI497.PHN
5653.0,test,DR7,MRMS1,SI857.PHN,TEST/DR7/MRMS1/SI857.PHN,TEST\\DR7\\MRMS1\\SI857.PHN
5654.0,test,DR7,MRMS1,SX137.PHN,TEST/DR7/MRMS1/SX137.PHN,TEST\\DR7\\MRMS1\\SX137.PHN
5664.0,test,DR7,MRMS1,SX227.PHN,TEST/DR7/MRMS1/SX227.PHN,TEST\\DR7\\MRMS1\\SX227.PHN
5665.0,test,DR7,MRMS1,SX47.PHN,TEST/DR7/MRMS1/SX47.PHN,TEST\\DR7\\MRMS1\\SX47.PHN
5676.0,test,DR7,MRMS1,SI2117.PHN,TEST/DR7/MRMS1/SI2117.PHN,TEST\\DR7\\MRMS1\\SI2117.PHN
5681.0,test,DR7,MRMS1,SA2.PHN,TEST/DR7/MRMS1/SA2.PHN,TEST\\DR7\\MRMS1\\SA2.PHN
5684.0,test,DR7,MRMS1,SA1.PHN,TEST/DR7/MRMS1/SA1.PHN,TEST\\DR7\\MRMS1\\SA1.PHN
5686.0,test,DR7,MRMS1,SX407.PHN,TEST/DR7/MRMS1/SX407.PHN,TEST\\DR7\\MRMS1\\SX407.PHN
5694.0,test,DR7,MRMS1,SI1487.PHN,TEST/DR7/MRMS1/SI1487.PHN,TEST\\DR7\\MRMS1\\SI1487.PHN
5695.0,test,DR7,MRMS1,SX317.PHN,TEST/DR7/MRMS1/SX317.PHN,TEST\\DR7\\MRMS1\\SX317.PHN
5702.0,test,DR7,MRCS0,SI1853.PHN,TEST/DR7/MRCS0/SI1853.PHN,TEST\\DR7\\MRCS0\\SI1853.PHN
5707.0,test,DR7,MRCS0,SX323.PHN,TEST/DR7/MRCS0/SX323.PHN,TEST\\DR7\\MRCS0\\SX323.PHN
5709.0,test,DR7,MRCS0,SX233.PHN,TEST/DR7/MRCS0/SX233.PHN,TEST\\DR7\\MRCS0\\SX233.PHN
5713.0,test,DR7,MRCS0,SX53.PHN,TEST/DR7/MRCS0/SX53.PHN,TEST\\DR7\\MRCS0\\SX53.PHN
5719.0,test,DR7,MRCS0,SX143.PHN,TEST/DR7/MRCS0/SX143.PHN,TEST\\DR7\\MRCS0\\SX143.PHN
5730.0,test,DR7,MRCS0,SI593.PHN,TEST/DR7/MRCS0/SI593.PHN,TEST\\DR7\\MRCS0\\SI593.PHN
5732.0,test,DR7,MRCS0,SA2.PHN,TEST/DR7/MRCS0/SA2.PHN,TEST\\DR7\\MRCS0\\SA2.PHN
5734.0,test,DR7,MRCS0,SI1223.PHN,TEST/DR7/MRCS0/SI1223.PHN,TEST\\DR7\\MRCS0\\SI1223.PHN
5739.0,test,DR7,MRCS0,SA1.PHN,TEST/DR7/MRCS0/SA1.PHN,TEST\\DR7\\MRCS0\\SA1.PHN
5741.0,test,DR7,MRCS0,SX413.PHN,TEST/DR7/MRCS0/SX413.PHN,TEST\\DR7\\MRCS0\\SX413.PHN
5753.0,test,DR7,FGWR0,SI2208.PHN,TEST/DR7/FGWR0/SI2208.PHN,TEST\\DR7\\FGWR0\\SI2208.PHN
5754.0,test,DR7,FGWR0,SX318.PHN,TEST/DR7/FGWR0/SX318.PHN,TEST\\DR7\\FGWR0\\SX318.PHN
5762.0,test,DR7,FGWR0,SX408.PHN,TEST/DR7/FGWR0/SX408.PHN,TEST\\DR7\\FGWR0\\SX408.PHN
5778.0,test,DR7,FGWR0,SI948.PHN,TEST/DR7/FGWR0/SI948.PHN,TEST\\DR7\\FGWR0\\SI948.PHN
5781.0,test,DR7,FGWR0,SI1578.PHN,TEST/DR7/FGWR0/SI1578.PHN,TEST\\DR7\\FGWR0\\SI1578.PHN
5782.0,test,DR7,FGWR0,SA2.PHN,TEST/DR7/FGWR0/SA2.PHN,TEST\\DR7\\FGWR0\\SA2.PHN
5785.0,test,DR7,FGWR0,SX228.PHN,TEST/DR7/FGWR0/SX228.PHN,TEST\\DR7\\FGWR0\\SX228.PHN
5788.0,test,DR7,FGWR0,SA1.PHN,TEST/DR7/FGWR0/SA1.PHN,TEST\\DR7\\FGWR0\\SA1.PHN
5791.0,test,DR7,FGWR0,SX48.PHN,TEST/DR7/FGWR0/SX48.PHN,TEST\\DR7\\FGWR0\\SX48.PHN
5792.0,test,DR7,FGWR0,SX138.PHN,TEST/DR7/FGWR0/SX138.PHN,TEST\\DR7\\FGWR0\\SX138.PHN
5801.0,test,DR7,MKJL0,SX290.PHN,TEST/DR7/MKJL0/SX290.PHN,TEST\\DR7\\MKJL0\\SX290.PHN
5803.0,test,DR7,MKJL0,SI470.PHN,TEST/DR7/MKJL0/SI470.PHN,TEST\\DR7\\MKJL0\\SI470.PHN
5809.0,test,DR7,MKJL0,SX20.PHN,TEST/DR7/MKJL0/SX20.PHN,TEST\\DR7\\MKJL0\\SX20.PHN
5814.0,test,DR7,MKJL0,SI1100.PHN,TEST/DR7/MKJL0/SI1100.PHN,TEST\\DR7\\MKJL0\\SI1100.PHN
5817.0,test,DR7,MKJL0,SX380.PHN,TEST/DR7/MKJL0/SX380.PHN,TEST\\DR7\\MKJL0\\SX380.PHN
5828.0,test,DR7,MKJL0,SA2.PHN,TEST/DR7/MKJL0/SA2.PHN,TEST\\DR7\\MKJL0\\SA2.PHN
5831.0,test,DR7,MKJL0,SX200.PHN,TEST/DR7/MKJL0/SX200.PHN,TEST\\DR7\\MKJL0\\SX200.PHN
5834.0,test,DR7,MKJL0,SA1.PHN,TEST/DR7/MKJL0/SA1.PHN,TEST\\DR7\\MKJL0\\SA1.PHN
5837.0,test,DR7,MKJL0,SX110.PHN,TEST/DR7/MKJL0/SX110.PHN,TEST\\DR7\\MKJL0\\SX110.PHN
5848.0,test,DR7,MKJL0,SI1730.PHN,TEST/DR7/MKJL0/SI1730.PHN,TEST\\DR7\\MKJL0\\SI1730.PHN
5856.0,test,DR7,MRPC0,SX133.PHN,TEST/DR7/MRPC0/SX133.PHN,TEST\\DR7\\MRPC0\\SX133.PHN
5858.0,test,DR7,MRPC0,SI933.PHN,TEST/DR7/MRPC0/SI933.PHN,TEST\\DR7\\MRPC0\\SI933.PHN
5866.0,test,DR7,MRPC0,SX43.PHN,TEST/DR7/MRPC0/SX43.PHN,TEST\\DR7\\MRPC0\\SX43.PHN
5870.0,test,DR7,MRPC0,SX223.PHN,TEST/DR7/MRPC0/SX223.PHN,TEST\\DR7\\MRPC0\\SX223.PHN
5877.0,test,DR7,MRPC0,SX403.PHN,TEST/DR7/MRPC0/SX403.PHN,TEST\\DR7\\MRPC0\\SX403.PHN
5880.0,test,DR7,MRPC0,SA2.PHN,TEST/DR7/MRPC0/SA2.PHN,TEST\\DR7\\MRPC0\\SA2.PHN
5884.0,test,DR7,MRPC0,SI1753.PHN,TEST/DR7/MRPC0/SI1753.PHN,TEST\\DR7\\MRPC0\\SI1753.PHN
5886.0,test,DR7,MRPC0,SA1.PHN,TEST/DR7/MRPC0/SA1.PHN,TEST\\DR7\\MRPC0\\SA1.PHN
5893.0,test,DR7,MRPC0,SX313.PHN,TEST/DR7/MRPC0/SX313.PHN,TEST\\DR7\\MRPC0\\SX313.PHN
5894.0,test,DR7,MRPC0,SI493.PHN,TEST/DR7/MRPC0/SI493.PHN,TEST\\DR7\\MRPC0\\SI493.PHN
5901.0,test,DR7,MCHH0,SX284.PHN,TEST/DR7/MCHH0/SX284.PHN,TEST\\DR7\\MCHH0\\SX284.PHN
5912.0,test,DR7,MCHH0,SI1004.PHN,TEST/DR7/MCHH0/SI1004.PHN,TEST\\DR7\\MCHH0\\SI1004.PHN
5919.0,test,DR7,MCHH0,SX194.PHN,TEST/DR7/MCHH0/SX194.PHN,TEST\\DR7\\MCHH0\\SX194.PHN
5925.0,test,DR7,MCHH0,SI1634.PHN,TEST/DR7/MCHH0/SI1634.PHN,TEST\\DR7\\MCHH0\\SI1634.PHN
5931.0,test,DR7,MCHH0,SA2.PHN,TEST/DR7/MCHH0/SA2.PHN,TEST\\DR7\\MCHH0\\SA2.PHN
5935.0,test,DR7,MCHH0,SA1.PHN,TEST/DR7/MCHH0/SA1.PHN,TEST\\DR7\\MCHH0\\SA1.PHN
5936.0,test,DR7,MCHH0,SX374.PHN,TEST/DR7/MCHH0/SX374.PHN,TEST\\DR7\\MCHH0\\SX374.PHN
5942.0,test,DR7,MCHH0,SX104.PHN,TEST/DR7/MCHH0/SX104.PHN,TEST\\DR7\\MCHH0\\SX104.PHN
5945.0,test,DR7,MCHH0,SI530.PHN,TEST/DR7/MCHH0/SI530.PHN,TEST\\DR7\\MCHH0\\SI530.PHN
5949.0,test,DR7,MCHH0,SX14.PHN,TEST/DR7/MCHH0/SX14.PHN,TEST\\DR7\\MCHH0\\SX14.PHN
5951.0,test,DR7,MTWH0,SX290.PHN,TEST/DR7/MTWH0/SX290.PHN,TEST\\DR7\\MTWH0\\SX290.PHN
5956.0,test,DR7,MTWH0,SX20.PHN,TEST/DR7/MTWH0/SX20.PHN,TEST\\DR7\\MTWH0\\SX20.PHN
5961.0,test,DR7,MTWH0,SI1629.PHN,TEST/DR7/MTWH0/SI1629.PHN,TEST\\DR7\\MTWH0\\SI1629.PHN
5966.0,test,DR7,MTWH0,SI1820.PHN,TEST/DR7/MTWH0/SI1820.PHN,TEST\\DR7\\MTWH0\\SI1820.PHN
5968.0,test,DR7,MTWH0,SX380.PHN,TEST/DR7/MTWH0/SX380.PHN,TEST\\DR7\\MTWH0\\SX380.PHN
5977.0,test,DR7,MTWH0,SI1190.PHN,TEST/DR7/MTWH0/SI1190.PHN,TEST\\DR7\\MTWH0\\SI1190.PHN
5982.0,test,DR7,MTWH0,SA2.PHN,TEST/DR7/MTWH0/SA2.PHN,TEST\\DR7\\MTWH0\\SA2.PHN
5986.0,test,DR7,MTWH0,SX200.PHN,TEST/DR7/MTWH0/SX200.PHN,TEST\\DR7\\MTWH0\\SX200.PHN
5989.0,test,DR7,MTWH0,SA1.PHN,TEST/DR7/MTWH0/SA1.PHN,TEST\\DR7\\MTWH0\\SA1.PHN
5993.0,test,DR7,MTWH0,SX110.PHN,TEST/DR7/MTWH0/SX110.PHN,TEST\\DR7\\MTWH0\\SX110.PHN
6003.0,test,DR7,FMML0,SI1670.PHN,TEST/DR7/FMML0/SI1670.PHN,TEST\\DR7\\FMML0\\SI1670.PHN
6004.0,test,DR7,FMML0,SX320.PHN,TEST/DR7/FMML0/SX320.PHN,TEST\\DR7\\FMML0\\SX320.PHN
6008.0,test,DR7,FMML0,SX230.PHN,TEST/DR7/FMML0/SX230.PHN,TEST\\DR7\\FMML0\\SX230.PHN
6013.0,test,DR7,FMML0,SX50.PHN,TEST/DR7/FMML0/SX50.PHN,TEST\\DR7\\FMML0\\SX50.PHN
6017.0,test,DR7,FMML0,SX140.PHN,TEST/DR7/FMML0/SX140.PHN,TEST\\DR7\\FMML0\\SX140.PHN
6028.0,test,DR7,FMML0,SI2300.PHN,TEST/DR7/FMML0/SI2300.PHN,TEST\\DR7\\FMML0\\SI2300.PHN
6033.0,test,DR7,FMML0,SA2.PHN,TEST/DR7/FMML0/SA2.PHN,TEST\\DR7\\FMML0\\SA2.PHN
6035.0,test,DR7,FMML0,SX410.PHN,TEST/DR7/FMML0/SX410.PHN,TEST\\DR7\\FMML0\\SX410.PHN
6039.0,test,DR7,FMML0,SA1.PHN,TEST/DR7/FMML0/SA1.PHN,TEST\\DR7\\FMML0\\SA1.PHN
6047.0,test,DR7,FMML0,SI1040.PHN,TEST/DR7/FMML0/SI1040.PHN,TEST\\DR7\\FMML0\\SI1040.PHN
6052.0,test,DR7,FCAU0,SX137.PHN,TEST/DR7/FCAU0/SX137.PHN,TEST\\DR7\\FCAU0\\SX137.PHN
6055.0,test,DR7,FCAU0,SI1667.PHN,TEST/DR7/FCAU0/SI1667.PHN,TEST\\DR7\\FCAU0\\SI1667.PHN
6058.0,test,DR7,FCAU0,SI2297.PHN,TEST/DR7/FCAU0/SI2297.PHN,TEST\\DR7\\FCAU0\\SI2297.PHN
6062.0,test,DR7,FCAU0,SX227.PHN,TEST/DR7/FCAU0/SX227.PHN,TEST\\DR7\\FCAU0\\SX227.PHN
6063.0,test,DR7,FCAU0,SX47.PHN,TEST/DR7/FCAU0/SX47.PHN,TEST\\DR7\\FCAU0\\SX47.PHN
6081.0,test,DR7,FCAU0,SA2.PHN,TEST/DR7/FCAU0/SA2.PHN,TEST\\DR7\\FCAU0\\SA2.PHN
6083.0,test,DR7,FCAU0,SI1037.PHN,TEST/DR7/FCAU0/SI1037.PHN,TEST\\DR7\\FCAU0\\SI1037.PHN
6085.0,test,DR7,FCAU0,SA1.PHN,TEST/DR7/FCAU0/SA1.PHN,TEST\\DR7\\FCAU0\\SA1.PHN
